ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
36087,C,25,Web,0,1,F,2,0,0,SP,SV,1,SP,SAO VICENTE,VILA MARGARIDA,N, ,1,1,N,1,300,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,34,113,113,1
36088,C,10,0,0,1,M,2,0,0,CE,VILA DO ERERE,1,CE,FORTALEZA,JOAO XXIII,Y,107,1,1,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,70,600,600,0
36089,C,10,0,0,1,F,6,1,0,PE,NAZARE DA MATA,1,PE,TRACUNHAEM,CENTRO,Y,97,1,30,N,0,400,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,29,558,558,0
36090,C,25,Web,0,1,F,1,0,0,SP,BARRA DOP TURVO,1,BA,POCOES,CENTRO,Y,90,1,6,N,1,1250,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,38,452,452,1
36091,C,15,Web,0,1,F,2,0,0,AL,ALAG,1,AL,ARAPIRACA,BAIXAO,Y,100,1,10,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,24,573,573,0
36092,C,5,Web,0,1,M,2,0,0,SP,SAO PAULO,1,SP,SAO PAULO,VILA BARUEL,Y,5,2,12,N,1,302,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,64,252,252,0
36093,C,10,0,0,1,M,2,0,0,RS,PELOTAS,1,RS,PELOTAS,AREAL,Y,58,1,12,N,0,2039,0,1,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,48,960,960,0
36094,C,25,0,0,1,M,2,0,0,SP,miracatu,1,SP,SAO VICENTE,VILA SAO JORGE,Y,10,1,1,N,1,1020,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,62,113,113,0
36095,C,15,Web,0,1,F,2,2,0,BA,CRISTALANDIA,1,SP,ARACANGUA,VICENTINOPOLIS,N, ,1,NULL,N,1,528,0,0,0,0,0,0,0,0,0,0,Y,SP,ARACANGUA,VICENTINOPOLIS,Y,16,0,9,1,NULL,NULL,0,0,0,0,1,N,43,161,161,0
36096,C,20,0,0,1,M,2,0,0,SP,DOLCINOPOLIS,1,MT,VARZEA GRANDE,CRISTO REI,Y,71,2,2,N,1,896,0,1,1,0,0,0,0,0,0,1,Y,MT,VARZEA GRANDE,CRISTO REI,N, ,0,9,2,0,0,0,0,0,0,1,N,39,781,781,0
36097,C,10,Web,0,1,F,7,0,0,PR,Ipiranga,1,PR,Ponta Grossa,Chapada,N, ,1,34,N,1,450,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,60,840,840,1
36098,C,5,0,0,1,F,2,0,0, , ,0,RJ,RIO DE JANEIRO,CAMPO GRANDE,Y,20,1,0,N,1,337,0,1,0,0,0,0,1,1,0,1,Y, ,RIO DE JANEIRO,BARRA,Y,20,0,11,2,11,0,0,0,0,0,1,N,29,230,230,1
36099,C,15,Web,0,1,M,2,0,0,AL,MACEIO,1,AL,MACEIO,TABULEIRO DO MARTINS,Y,100,1,NULL,N,1,2896,0,1,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,37,570,570,0
36100,C,10,0,0,1,F,2,0,0,AM,ITACOATIARA,1,AM,ITACOATIARA,SANTA LUZIA,Y,118,1,30,N,1,700,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,0,0,0,0,0,0,0,1,N,63,691,691,0
36101,C,10,Web,0,1,M,1,0,0,RS,guaiba,1,RS,GUAIBA,MORADA DA COLINA,Y,54,1,10,N,1,480,0,0,0,0,0,0,1,1,0,0,Y,RS,porto alegre,floresta,Y,54,0,9,2,NULL,NULL,0,0,0,0,1,N,32,925,925,1
36102,C,1,0,0,1,M,2,1,0,RN,Felipe Guerra,1,RN,Assu,Dom Elizeu,Y,105,1,8,N,0,1427,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,7,N,37,596,596,0
36103,C,25,0,0,1,F,2,0,0,PB,jacarau,1,PB,mari,silvino costa,Y,103,1,14,N,1,240,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,2,N,34,583,583,0
36104,C,10,0,0,1,M,2,3,0,PR,Guarapuava,1,PR,Guarapuava,Batel,Y,41,1,1,N,1,370,0,0,0,0,0,0,1,1,0,0,Y, ,NULL,NULL,Y,41,0,9,2,NULL,NULL,0,0,0,0,1,N,31,850,850,1
36105,C,5,Web,0,1,F,1,2,0,PA,BELEM,1,AP,Macapa,NOVO BURITIZAL,Y,123,1,12,N,1,2826,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,2,NULL,NULL,0,0,0,0,1,N,44,689,689,0
36106,C,20,Web,0,1,F,2,0,0,PA,BELEM,1,MA,PACO DO LUMIAR,PARANA QUATRO,N, ,1,12,N,1,420,0,0,0,0,0,0,0,0,0,0,Y,MA,PACO DO LUMIAR,PARANA,Y,125,0,9,2,NULL,NULL,0,0,0,0,1,N,29,651,651,0
36107,C,10,Web,0,1,F,4,1,0,RS,VENANCIO AIRES,1,RS,ALVORADA,TIJUCA,N, ,1,35,N,1,396.5,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,74,948,948,0
36108,C,20,Web,0,1,F,2,0,0,MT,CHAPADA GUIMARES,1,MT,VARZEA GRANDE,MARINGA I,Y,71,1,5,N,1,600,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,30,781,781,0
36109,C,15,Web,0,1,M,2,1,0,MS,Campo Grande,1,MS,Miranda,Zona Rural,Y,75,1,2,N,1,1231,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,33,793,793,0
36110,C,10,Web,0,1,F,4,3,0,MG,SALINAS,1,PA,MARABA,NOVA MARABA,Y,120,1,15,N,1,308,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,16,5,NULL,NULL,0,0,0,0,1,N,66,685,685,0
36111,C,10,0,0,1,M,2,0,0,RS,PELOTAS,1,RS,PELOTAS,AREAL,Y,58,1,15,N,1,1362,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,1,0,0,0,0,0,0,1,N,69,961,961,0
36112,C,1,0,0,1,F,1,1,0,PE,SAO VICENTE,1,PE,PITIMBU,CENTRO,Y,103,1,20,N,1,794,0,0,0,0,0,0,1,1,0,1,Y,PE,CAAPORA,CENTRO,Y,103,0,9,2,0,0,0,0,0,0,1,N,38,583,583,0
36113,C,25,0,0,1,F,4,0,0,RJ,RIO DE JANEIRO,1,RJ,Campos dos Goytacazes,Parque Leopoldina,Y,22,1,50,N,1,1135,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,59,280,280,0
36114,C,20,Web,0,1,M,2,3,0,MG,ITUIUTABA,1,MG,Ituiutaba,Universitario,Y,32,2,1,N,1,1300,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,47,383,383,0
36115,C,10,0,0,1,F,4,1,0,RS,SANTO CRISTO,1,RS,Porto Alegre,Lomba do Pinheiro,Y,54,1,5,N,1,1010,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,36,915,915,0
36116,C,10,Web,0,1,M,2,1,0,RJ,RIO DE JANEIRO,1,RJ,RIO DE JANEIRO,BANGU,Y,20,1,30,N,1,1185.62,0,1,0,0,0,0,1,1,0,0,Y,RJ,RIO DE JANEIRO,SAO JOAO DE MERITI,Y,20,0,9,2,NULL,NULL,0,0,0,0,1,N,50,218,218,0
36117,C,10,0,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,ITABORAI,RETIRO SAO JOAQUIM,Y,20,1,5,N,0,500,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,0,0,0,0,0,0,0,1,N,39,248,248,0
36118,C,15,Web,0,1,M,2,0,0,RS,cidreira,1,RS,CIDREIRA,ZONA A,Y,54,1,1,N,1,680,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,74,955,955,0
36119,C,5,Web,0,1,M,2,0,0,PE,ALIANCA,1,PE,GOIANA,CENTRO,N, ,1,2,N,1,253,0,0,0,0,0,0,0,0,0,0,Y,PE,GOIANA,CENTRO,Y,97,0,9,NULL,NULL,NULL,0,0,0,0,1,N,53,559,559,0
36120,C,25,Web,0,1,F,2,0,0,SP,SAO PAULO,1,SP,GUARULHOS,JARDIM GRACINDA,Y,5,1,8,N,1,2358,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,54,708,708,0
36121,C,10,Web,0,1,F,1,0,0,CE,FORTALEZA,1,CE,FORTALEZA,PLA CANINDEZNHO,Y,107,1,3,N,1,400,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,NULL,NULL,NULL,0,0,0,0,1,N,47,600,600,0
36122,C,5,Web,0,1,F,1,3,0,BA,JEQUIE,1,BA,Jequie,Jequiezinho,Y,84,1,NULL,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,23,452,452,1
36123,C,10,0,0,1,M,2,0,0,CE,ITAPAJE,1,CE,ITAPAJE,AT BERNADO,Y,107,1,0,N,0,374,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,Y,107,0,9,2,0,0,0,0,0,0,2,N,38,626,626,0
36124,C,10,Web,0,1,F,2,0,0,CE,fortaleza,1,CE,fortaleza,serrinha,Y,107,1,32,N,1,700,0,1,1,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,40,607,607,0
36125,C,10,Web,0,1,F,1,0,0,MA,caxias,1,MA,Caxias,Seriema,Y,126,1,12,N,1,380,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,38,656,656,0
36126,C,10,0,0,1,F,2,0,0,SP,QUATA,1,SP,SAO PAULO,JD CAMELIAS,Y,5,1,2,N,0,800,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,30,805,805,0
36127,C,25,Web,0,1,M,1,0,0,RS,PELOTAS,1,RS,PELOTAS,CENTRO,N, ,1,10,N,1,266,0,0,0,0,0,0,0,0,0,0,Y, ,PELOTAS,PORTO,Y,58,0,NULL,2,NULL,NULL,0,0,0,0,1,N,40,960,960,0
36128,C,5,0,0,1,F,2,2,0,PE,TUPANATINGA,1,SP,Guarulhos,Jardim Mediterraneo,Y,5,1,8,N,0,400,300,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,0,0,0,0,0,0,1,N,42,726,726,0
36129,C,5,0,0,1,F,2,7,0,BA,POCOES,1,BA,ITAPETINGA,NOVA ITAPETINGA,N, ,1,3,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,2,N,51,457,457,1
36130,C,10,Web,0,1,F,2,0,0,RS,RIO GRANDE,1,RS,Rio Grande,Cidade Nova,Y,58,1,5,N,1,760,0,1,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,47,962,962,0
36131,C,5,0,0,1,M,2,0,0,BA,COTEGIPE,1,BA,BARREIRAS,BELA VISTA,Y,90,1,6,N,1,2099,0,1,0,0,0,0,1,1,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,32,478,478,0
36132,C,25,Web,0,1,F,5,0,0,BA,iguai,1,MA,impertriz,entrocamento,N, ,1,8,N,1,338.26,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,38,659,659,0
36133,C,10,Web,0,1,F,2,6,0,BA,GUANAMBI,1,BA,GUANAMBI,SANTO ANTONIO,Y,90,1,8,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,41,464,464,0
36134,C,20,0,0,1,M,1,0,0,PA,CAPANEMA,1,PA,BENEVIDES,SAO DUMONT,Y,117,1,12,N,1,471,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,2,0,0,0,0,0,0,1,N,21,687,687,1
36135,C,20,0,0,1,F,2,0,0,SP,BARUERI,1,SP,Jandira,Jardim Centenario,Y,5,1,20,N,1,880,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,44,660,660,0
36136,C,15,Web,0,1,F,1,0,0,MS,paranaiba,1,MS,paranaiba,lourdes,Y,75,1,4,N,1,215,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,7,N,31,795,795,0
36137,C,10,Web,0,1,M,2,1,0,PE,IPOJUCA,1,PE,IPOJUCA,CALIFORNIA,Y,97,1,9,N,1,470,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,43,555,555,0
36138,C,25,Web,0,1,M,1,1,0,AM,ITACOATIARA,1,AM,MANAUS,CIDADE NOVA UM,N, ,1,8,N,1,789,0,1,1,0,0,0,0,0,25000,0,Y,AM,MANAUS,COLONIA TERRA NOVA,Y,118,0,9,2,NULL,NULL,0,0,0,0,1,N,47,690,690,0
36139,C,10,0,0,1,F,2,0,0,MG,MINAG GERAIS,1,MT,VARZEA GRANDE,MARINGA,Y,71,1,1,N,0,400,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,8,3,0,0,0,0,0,0,1,N,49,780,780,0
36140,C,25,Web,0,1,F,1,0,0,CE,IRAUCUBA,1,CE,Fortaleza,Henrique Jorge,Y,107,1,2,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,29,605,605,1
36141,C,10,Web,0,1,M,2,0,0,GO,aguas lindas,1,GO,AGUAS LINDAS DE GOIAS,RECREIO DA Barragem,N, ,NULL,NULL,N,1,400,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,44,729,729,0
36142,C,5,0,0,1,M,2,2,0,MG,CARLOS CHAGAS,1,DF,BRASILIA,SOBRADINHO,Y,66,1,30,N,1,2810,5400,1,1,0,1,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,50,730,730,0
36143,C,25,Web,0,1,F,4,0,0,CE,CANINDE,1,CE,CANINDE,ALTO GUARAMIRANGA,Y,107,2,1,N,1,296,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,77,627,627,0
36144,C,10,Web,0,1,F,2,2,0,PE,CAMARAGIBE,1,SP,Osasco,Novo Osasco,Y,5,1,10,N,1,650,0,0,1,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,35,604,604,0
36145,C,1,Carga,0,1,F,1,1,0,AP,LARANJAL,1,AP,LARANJAL DO JARI,CASTANHEIRA,Y,123,1,1,N,1,1455,0,0,0,0,0,0,0,0,0,0,Y,AP,LARANJAL DO JARI,AGRESTE,Y,123,0,9,2,11,NULL,0,0,0,0,1,N,39,689,689,0
36146,C,20,Web,0,1,F,1,0,0,RJ,Rio de Janeiro,1,RJ,Rio de Janeiro,Paciencia,Y,20,1,10,N,1,950,950,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,58,235,235,0
36147,C,10,0,0,1,F,2,0,0,PE,CARPINA,1,PE,Recife,Campo Grande,Y,97,2,5,N,1,105,0,0,0,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,46,520,520,0
36148,C,10,Web,0,1,F,2,1,0,AL,MURICI,1,AL,MESSIAS,CENTRO,N, ,1,18,N,1,650,0,0,0,0,0,0,0,0,0,0,Y,AL,MESSIAS,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,53,579,579,0
36149,C,15,Web,0,1,M,2,0,0,MG,UBERLANDIA,1,MG,UBERLANDIA,LUIZOTE,Y,32,5,8,N,1,420,0,0,0,0,0,0,0,0,0,0,Y,MG,UBERLANDIA,INDUSTRIAL,Y,32,0,9,NULL,NULL,NULL,0,0,0,0,1,N,27,384,384,1
36150,C,20,Carga,0,1,M,1,0,0,BA,RIO LEAL,1,BA,RIO REAL,CENTRO,Y,86,1,1,N,1,350,0,0,0,0,0,0,0,0,0,0,Y, ,RIO REAL,CENTRO,Y,86,0,11,2,11,NULL,0,0,0,0,1,N,25,483,483,0
36151,C,10,0,0,1,F,4,0,0,CE,FORTALEZA,1,CE,FORTALEZA,BONSUCESSO,N, ,1,1,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,83,605,605,1
36152,C,25,0,0,1,F,1,1,0,BA,ITARANTIM,1,BA,ITAPETINGA,SAO FRANCISCO,Y,90,1,0,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,30,457,457,0
36153,C,10,Web,0,1,F,2,0,0,BA,Candeias,1,BA,Candeias,Nova Candeias,Y,81,1,1,N,1,800,0,0,0,0,0,0,0,0,0,0,N,BA,CANDEIAS,TRIANGULO,N, ,0,NULL,2,NULL,NULL,0,0,0,0,1,N,36,438,438,1
36154,C,5,0,0,1,M,2,0,0,PE,MORENO,1,PE,CABO,COHAB,Y,97,1,0,N,0,1239,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,38,545,545,0
36155,C,10,0,0,1,F,4,0,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Santissimo,Y,20,1,6,N,0,600,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,69,230,230,0
36156,C,15,0,0,1,F,2,3,0,DF,BRASILIA,1,DF,SAMAMBAIA,SAMAMBAIA NORTE,Y,66,1,13,N,0,474,0,0,0,0,0,0,1,1,0,1,Y,DF,SANTA MARIA,SANTA MARIA,Y,66,0,9,5,0,0,0,0,0,0,1,N,28,723,723,1
36157,C,10,0,0,1,M,2,0,0,CE,PACAJUS,1,CE,PACAJUS,CENTRO,Y,107,1,9,N,0,551,0,0,1,0,0,0,1,1,0,1,Y,CE,FORTALEZA,BEMFICA,Y,107,0,9,2,0,0,0,0,0,0,1,N,37,628,628,0
36158,C,10,0,0,1,M,1,0,0,PA,bujaru,1,PA,BUJARU,CENTRO,N, ,1,1,N,1,380,0,0,0,0,0,0,0,0,0,0,Y,PA,BUJARU,CENTRO,N, ,0,11,2,11,NULL,0,0,0,0,1,N,40,686,686,0
36159,C,10,Web,0,1,F,1,2,0,MA,ANAJATUBA,1,MA,ANAJATUBA,CENTRO,Y,125,1,23,N,1,385,0,0,0,0,0,0,0,0,0,0,Y,MA,ANAJATUBA,CENTRO,Y,125,0,12,2,NULL,NULL,0,0,0,0,1,N,40,654,654,0
36160,C,5,Web,0,1,M,2,3,0,MG,SANTA RITA DOSAPUCAI,1,MG,SANTA RITA DO SAPUCAI,CENTRO,Y,33,1,28,N,1,482,0,0,0,0,0,0,0,0,0,0,Y,MG,SANTA RITA DO SAPUCAI,CENTRO,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,28,375,375,1
36161,C,10,Web,0,1,F,1,0,0,SP,OSASCO,1,SP,Osasco,Jardim Veloso,Y,5,1,2,N,1,900,0,0,0,0,0,0,0,0,0,0,Y,SP,OSASCO,JD VELOSO,Y,5,0,9,2,NULL,NULL,0,0,0,0,1,N,25,615,615,0
36162,C,10,Web,0,1,M,2,1,0,RN,PUREZA,1,RN,SAO GONCALO AMARANTE,NOVO AMARANTE,Y,105,1,7,N,1,369,0,0,0,0,0,0,0,0,0,0,Y,RN,Natal,Ponta Negra,Y,105,0,9,5,NULL,NULL,0,0,0,0,1,N,23,592,592,1
36163,C,15,Web,0,1,M,1,0,0,PA,ANANINDEUA,1,PA,MARITUBA,URIBOCA,Y,117,1,24,N,1,486.26,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,24,672,672,1
36164,C,25,Web,0,1,F,1,0,0,CE,QUIXADA,1,CE,Fortaleza,Bom Jardim,Y,107,1,2,N,1,950,150,0,1,0,0,0,0,0,0,0,Y,CE,Fortaleza,aldeota,Y,107,0,9,5,NULL,NULL,0,0,0,0,1,N,26,605,605,0
36165,C,10,Carga,0,1,M,2,0,0,BA,feira de santana,1,BA,FEIRA DE SANTANA,JARDIM CRUZEIRO,Y,86,1,1,N,1,883,0,0,0,0,0,0,0,0,0,0,Y,BA,FEIRA DE SANTANA,CIDADE NOVA,Y,86,0,11,5,11,NULL,0,0,0,0,1,N,37,440,440,1
36166,C,10,Web,0,1,M,2,0,0,CE,FORTALEZA,1,CE,PACAJUS,CROATA II,Y,107,1,4,N,1,900,0,0,0,0,0,0,0,0,0,0,Y,CE,FORTALEZA,DIONISIO TORRES,Y,107,0,10,2,NULL,NULL,0,0,0,0,1,N,28,628,628,0
36167,C,10,Web,0,1,M,6,0,0,PE,RECIFE,1,SC,SAO JOSE,SERRARIA,Y,50,1,15,N,1,621,700,1,0,0,0,0,0,0,0,0,Y,SC,SAO JOSE,ROCADO,Y,50,2,9,2,NULL,NULL,0,0,0,0,1,N,39,881,881,1
36168,C,20,0,0,1,F,7,0,0,AL,TAQUARANA,1,AL,MACEIO,BARRO DURRO,Y,100,1,10,N,0,576,0,1,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,0,0,0,0,0,0,0,1,N,42,570,570,0
36169,C,10,Web,0,1,M,2,0,0,BA,BUERARENA,1,ES,Guarapari,KUBISTCHEK,N, ,1,2,N,1,405.11,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,61,292,292,1
36170,C,5,0,0,1,F,2,2,0,RJ,RIO DE JANEIRO,1,RJ,SAO PEDRO DA ALDEIA,PARQUE ESTORIL,Y,22,1,14,N,0,369,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,Y,22,0,9,2,0,0,0,0,0,0,1,N,35,289,289,0
36171,C,10,Web,0,1,F,1,0,0,MG,MINAS GERAIS,1,ES,CARIACICA,PROLAR DOIS,Y,25,1,15,N,1,440,0,0,0,0,0,0,0,0,0,0,Y,ES,CARIACICA,VITORIA,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,33,291,291,0
36172,C,10,0,0,1,M,2,2,0,AP,AMAPA,1,AP,Macapa,Central,N, ,1,30,N,0,2057,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,1,0,0,0,0,0,0,1,N,63,689,689,0
36173,C,15,Web,0,1,M,2,1,0,RJ,rio de janeiro,1,RJ,BELFORD ROXO,CHACARA SANTO ANTONIO,Y,20,1,9,N,1,1284,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,5,NULL,NULL,0,0,0,0,1,N,36,261,261,1
36174,C,15,Web,0,1,F,2,2,0,CE,JUAZEIRO DO NORTE,1,SP,Sao Paulo,Caninde,Y,5,2,2,N,1,597,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,38,303,303,0
36175,C,10,0,0,1,F,4,4,0,CE,PACAJUS,1,CE,HORIZONTE,CANAVIEIRA DOS MUNIZ,Y,107,1,1,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,54,628,628,0
36176,C,10,0,0,1,M,1,1,0,MG,SETE LAGOAS,1,MG,SETE LAGOAS,MONTREAL,Y,29,1,25,N,0,470,0,0,0,0,0,0,1,1,0,1,Y,MG,SETE LAGOAS,CENTRO,N, ,0,9,2,0,0,0,0,0,0,1,N,25,357,357,0
36177,C,10,Web,0,1,F,2,0,0,BA,itarantim,1,BA,itarantim,pressidente medice,Y,84,1,30,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,32,457,457,0
36178,C,10,0,0,1,M,2,0,0,GO,RIO VERDE,1,GO,GOIANIA,PARQUE ATHENEU,Y,67,1,20,N,0,350,0,0,0,0,0,0,1,1,80000,1,N, ,NULL,NULL,N, ,0,0,1,2,3,0,0,0,0,2,N,65,748,748,1
